timestamp,temp,pressure,vibration,label
2026-02-06 11:41:55,46.329,0.9335,0.0322,abnormal
2026-02-06 11:42:55,46.26,1.13,,abnormal
2026-02-06 11:43:55,48.237,1.0374,0.03,normal
2026-02-06 11:44:55,48.295,0.9396,0.0325,abnormal
2026-02-06 11:45:55,49.08,1.0245,0.0288,normal
2026-02-06 11:46:55,46.698,1.0143,0.1055,abnormal
2026-02-06 11:47:55,59.755,1.0149,0.0292,abnormal
2026-02-06 11:48:55,48.148,1.0276,0.0264,normal
2026-02-06 11:49:55,47.263,1.1367,0.0298,abnormal
2026-02-06 11:50:55,47.633,,0.0218,normal
2026-02-06 11:51:55,47.695,1.0165,0.0279,normal
2026-02-06 11:52:55,47.396,1.0157,0.0387,normal
2026-02-06 11:53:55,46.418,1.0188,0.0369,normal
2026-02-06 11:54:55,47.1,1.0271,0.0265,normal
2026-02-06 11:55:55,46.439,1.0211,0.0355,normal
2026-02-06 11:56:55,48.625,1.0218,0.0254,normal
2026-02-06 11:57:55,48.731,1.0183,0.0209,normal
2026-02-06 11:58:55,46.817,1.0375,0.0348,normal
2026-02-06 11:59:55,48.403,1.0253,0.0355,normal
2026-02-06 12:00:55,48.868,1.0144,0.0305,normal
2026-02-06 12:01:55,46.637,1.0233,0.0289,normal
2026-02-06 12:02:55,48.299,1.0088,0.0253,normal
2026-02-06 12:03:55,47.422,1.0225,0.0269,normal
2026-02-06 12:04:55,46.355,0.9349,0.0323,abnormal
2026-02-06 12:05:55,46.978,1.01,0.0384,normal
2026-02-06 12:06:55,47.48,1.0235,0.0282,normal
2026-02-06 12:07:55,47.269,1.0229,0.04,normal
2026-02-06 12:08:55,46.702,1.0425,0.0463,normal
2026-02-06 12:09:55,48.324,1.0107,0.031,normal
2026-02-06 12:10:55,46.955,0.9099,0.0241,abnormal
2026-02-06 12:11:55,46.688,0.9984,0.0377,normal
2026-02-06 12:12:55,46.249,1.0149,0.0253,normal
2026-02-06 12:13:55,49.297,1.0224,0.0362,normal
2026-02-06 12:14:55,47.428,1.014,0.0234,normal
2026-02-06 12:15:55,47.351,1.0342,0.0275,normal
2026-02-06 12:16:55,46.751,1.0172,0.0352,normal
2026-02-06 12:17:55,46.738,1.0202,0.0246,normal
2026-02-06 12:18:55,48.086,1.0244,0.0353,normal
2026-02-06 12:19:55,47.646,1.0085,0.035,normal
2026-02-06 12:20:55,47.687,1.0459,0.0293,normal
2026-02-06 12:21:55,54.349,1.0304,0.0352,abnormal
2026-02-06 12:22:55,47.888,1.0078,0.036,normal
2026-02-06 12:23:55,47.799,1.029,0.0314,normal
2026-02-06 12:24:55,39.546,,0.0312,abnormal
2026-02-06 12:25:55,46.38,1.023,0.0254,normal
2026-02-06 12:26:55,46.391,1.014,0.046,normal
2026-02-06 12:27:55,47.042,1.0198,0.0258,normal
2026-02-06 12:28:55,46.975,1.0181,0.0313,normal
2026-02-06 12:29:55,,1.0144,0.0281,normal
2026-02-06 12:30:55,45.766,1.0234,0.0334,normal
2026-02-06 12:31:55,46.783,1.0351,0.0287,normal
2026-02-06 12:32:55,48.236,1.0207,0.0224,normal
2026-02-06 12:33:55,48.561,1.1186,0.0335,abnormal
2026-02-06 12:34:55,48.478,1.0266,0.0264,normal
2026-02-06 12:35:55,48.831,1.0045,0.0286,normal
2026-02-06 12:36:55,47.589,1.0196,0.0285,normal
2026-02-06 12:37:55,48.585,0.923,0.0353,abnormal
2026-02-06 12:38:55,46.67,1.0194,0.0274,normal
2026-02-06 12:39:55,55.602,0.9963,0.0323,abnormal
2026-02-06 12:40:55,47.572,1.017,0.0291,normal
2026-02-06 12:41:55,46.414,1.0235,0.0224,normal
2026-02-06 12:42:55,47.304,1.0048,0.0401,normal
2026-02-06 12:43:55,47.445,1.0225,0.0391,normal
2026-02-06 12:44:55,48.128,1.0207,0.0264,normal
2026-02-06 12:45:55,47.337,,0.0281,abnormal
2026-02-06 12:46:55,46.988,1.0192,0.0286,normal
2026-02-06 12:47:55,46.716,1.0318,0.0231,normal
2026-02-06 12:48:55,47.725,1.0269,0.0342,normal
2026-02-06 12:49:55,47.739,1.0196,0.0251,normal
2026-02-06 12:50:55,47.984,1.0088,0.0314,normal
2026-02-06 12:51:55,47.119,1.0041,0.0226,normal
2026-02-06 12:52:55,48.655,1.0255,0.0289,normal
2026-02-06 12:53:55,48.128,1.0285,0.0248,normal
2026-02-06 12:54:55,47.156,1.0026,0.0248,normal
2026-02-06 12:55:55,48.058,1.017,0.0265,normal
2026-02-06 12:56:55,48.03,1.0162,0.0298,normal
2026-02-06 12:57:55,47.115,1.0148,0.0301,normal
2026-02-06 12:58:55,47.522,1.0162,0.0321,normal
2026-02-06 12:59:55,47.553,1.0222,0.0291,normal
2026-02-06 13:00:55,47.967,1.0101,0.0267,normal
2026-02-06 13:01:55,46.805,1.0233,0.0255,normal
2026-02-06 13:02:55,48.044,0.9531,0.0203,abnormal
2026-02-06 13:03:55,46.947,1.0136,0.0346,normal
2026-02-06 13:04:55,48.686,1.0372,0.024,normal
2026-02-06 13:05:55,47.763,1.0122,0.0303,normal
2026-02-06 13:06:55,46.577,1.0183,0.0364,normal
2026-02-06 13:07:55,47.57,1.1462,0.0324,abnormal
2026-02-06 13:08:55,47.26,1.0114,0.0284,normal
2026-02-06 13:09:55,47.251,1.0247,0.0223,normal
2026-02-06 13:10:55,47.729,1.0214,0.0296,normal
2026-02-06 13:11:55,48.347,1.0253,0.0368,normal
2026-02-06 13:12:55,46.741,1.0268,0.0259,normal
2026-02-06 13:13:55,46.773,1.0289,0.0321,normal
2026-02-06 13:14:55,48.459,1.0378,0.0373,normal
2026-02-06 13:15:55,47.691,1.005,0.0155,normal
2026-02-06 13:16:55,46.826,1.0224,0.0292,normal
2026-02-06 13:17:55,41.646,1.0379,0.0349,abnormal
2026-02-06 13:18:55,47.551,1.0167,0.0208,normal
2026-02-06 13:19:55,46.694,0.9532,0.0224,abnormal
2026-02-06 13:20:55,49.054,1.039,0.0312,normal
2026-02-06 13:21:55,47.637,1.0071,0.0382,normal
2026-02-06 13:22:55,46.513,1.0145,0.0254,normal
2026-02-06 13:23:55,47.405,,0.0394,normal
2026-02-06 13:24:55,49.091,1.0198,0.0297,normal
2026-02-06 13:25:55,47.017,1.0214,0.0265,normal
2026-02-06 13:26:55,47.378,1.0316,0.0254,normal
2026-02-06 13:27:55,47.848,1.0182,0.023,normal
2026-02-06 13:28:55,41.7,1.03,0.0235,abnormal
2026-02-06 13:29:55,47.277,1.0058,0.0263,normal
2026-02-06 13:30:55,48.223,1.0208,0.0289,normal
2026-02-06 13:31:55,47.82,1.0306,0.0299,normal
2026-02-06 13:32:55,48.305,1.0222,0.0284,normal
2026-02-06 13:33:55,46.912,1.0237,0.028,normal
2026-02-06 13:34:55,47.395,1.0256,0.0302,normal
2026-02-06 13:35:55,47.798,1.0278,0.0385,normal
2026-02-06 13:36:55,46.918,1.0184,0.0249,normal
2026-02-06 13:37:55,42.346,1.0127,0.0293,abnormal
2026-02-06 13:38:55,47.823,1.0053,0.0325,normal
2026-02-06 13:39:55,,1.0125,0.0301,abnormal
2026-02-06 13:40:55,47.347,1.0258,0.0376,normal
2026-02-06 13:41:55,46.296,1.0316,0.0367,normal
2026-02-06 13:42:55,46.655,1.021,0.0261,normal
2026-02-06 13:43:55,47.171,1.0138,0.0319,normal
2026-02-06 13:44:55,48.602,1.0292,0.0375,normal
2026-02-06 13:45:55,47.503,1.0154,0.033,normal
2026-02-06 13:46:55,47.376,1.027,0.0341,normal
2026-02-06 13:47:55,48.57,1.0144,0.0303,normal
2026-02-06 13:48:55,47.842,1.0325,0.0349,normal
2026-02-06 13:49:55,47.999,1.0072,0.0235,normal
2026-02-06 13:50:55,47.377,1.0171,0.0148,normal
2026-02-06 13:51:55,48.569,0.9377,0.0304,abnormal
2026-02-06 13:52:55,47.645,1.0244,0.0279,normal
2026-02-06 13:53:55,47.11,1.0203,0.0318,normal
2026-02-06 13:54:55,48.711,1.0205,0.0281,normal
2026-02-06 13:55:55,57.054,1.0114,0.0416,abnormal
2026-02-06 13:56:55,48.936,0.9181,0.0227,abnormal
2026-02-06 13:57:55,48.287,1.0213,0.0327,normal
2026-02-06 13:58:55,48.141,1.0098,0.0305,normal
2026-02-06 13:59:55,47.884,1.0057,0.0278,normal
2026-02-06 14:00:55,46.773,1.0006,0.0296,normal
2026-02-06 14:01:55,48.563,0.9566,0.0372,abnormal
2026-02-06 14:02:55,46.728,1.0068,0.024,normal
2026-02-06 14:03:55,47.813,1.0384,0.03,normal
2026-02-06 14:04:55,48.363,1.0196,0.0309,normal
2026-02-06 14:05:55,48.442,,0.0381,normal
2026-02-06 14:06:55,47.374,1.0181,0.0271,normal
2026-02-06 14:07:55,46.521,1.0168,0.0289,normal
2026-02-06 14:08:55,47.558,1.0202,0.0307,normal
2026-02-06 14:09:55,56.37,1.025,0.0319,abnormal
2026-02-06 14:10:55,48.689,1.0081,0.0363,normal
2026-02-06 14:11:55,47.776,1.0306,0.036,normal
2026-02-06 14:12:55,45.718,1.0365,0.018,normal
2026-02-06 14:13:55,45.687,1.0177,0.0243,normal
2026-02-06 14:14:55,47.298,1.0109,0.0355,normal
2026-02-06 14:15:55,47.244,1.0251,0.0283,normal
2026-02-06 14:16:55,47.328,1.0241,,normal
2026-02-06 14:17:55,46.52,1.0408,0.0315,normal
2026-02-06 14:18:55,46.736,1.021,0.0291,normal
2026-02-06 14:19:55,47.828,1.0189,0.0355,normal
2026-02-06 14:20:55,57.338,1.0336,0.0232,abnormal
2026-02-06 14:21:55,47.489,1.0196,0.0378,normal
2026-02-06 14:22:55,48.094,1.0122,0.027,normal
2026-02-06 14:23:55,46.654,1.0173,0.0426,normal
2026-02-06 14:24:55,46.906,1.0142,0.0301,normal
2026-02-06 14:25:55,47.58,1.0378,0.0328,normal
2026-02-06 14:26:55,46.835,1.0113,0.0351,normal
2026-02-06 14:27:55,46.782,1.0215,0.0338,normal
2026-02-06 14:28:55,47.132,1.0254,0.0337,normal
2026-02-06 14:29:55,46.054,1.0146,0.0256,normal
2026-02-06 14:30:55,48.395,1.023,0.0258,normal
2026-02-06 14:31:55,46.277,1.0282,,normal
2026-02-06 14:32:55,46.074,1.0149,0.0272,normal
2026-02-06 14:33:55,47.706,1.0198,0.0404,normal
2026-02-06 14:34:55,47.416,1.0226,0.0198,normal
2026-02-06 14:35:55,48.145,1.0209,0.0226,normal
2026-02-06 14:36:55,46.105,1.0104,0.0334,normal
2026-02-06 14:37:55,47.956,1.0231,0.0329,normal
2026-02-06 14:38:55,35.894,1.0199,0.032,abnormal
2026-02-06 14:39:55,48.971,1.0221,0.0316,normal
2026-02-06 14:40:55,47.325,1.0246,0.0853,abnormal
2026-02-06 14:41:55,48.713,1.0155,0.0268,normal
2026-02-06 14:42:55,48.149,1.1471,0.0246,abnormal
2026-02-06 14:43:55,45.742,1.0119,,normal
2026-02-06 14:44:55,48.844,1.0208,0.0219,normal
2026-02-06 14:45:55,46.781,1.0253,0.025,normal
2026-02-06 14:46:55,37.396,1.0241,0.032,abnormal
2026-02-06 14:47:55,47.171,1.0202,0.0308,normal
2026-02-06 14:48:55,47.063,1.0235,0.0229,normal
2026-02-06 14:49:55,49.165,0.9956,0.0379,normal
2026-02-06 14:50:55,47.528,1.0184,0.0322,normal
2026-02-06 14:51:55,47.681,1.0112,0.0434,normal
2026-02-06 14:52:55,47.032,1.0263,0.0326,normal
2026-02-06 14:53:55,46.998,1.0301,0.0327,normal
2026-02-06 14:54:55,47.345,,0.0292,normal
2026-02-06 14:55:55,47.48,1.0288,0.0212,normal
2026-02-06 14:56:55,47.335,1.0099,0.0271,normal
2026-02-06 14:57:55,,1.1066,0.035,abnormal
2026-02-06 14:58:55,47.506,1.0162,0.0208,normal
2026-02-06 14:59:55,48.943,1.0054,0.0232,normal
2026-02-06 15:00:55,47.12,1.0096,0.0293,normal
2026-02-06 15:01:55,46.908,1.0077,0.0252,normal
2026-02-06 15:02:55,46.914,1.0233,0.023,normal
2026-02-06 15:03:55,46.855,1.0219,0.0331,normal
2026-02-06 15:04:55,47.5,1.0192,0.0306,normal
2026-02-06 15:05:55,47.863,1.0137,0.0321,normal
2026-02-06 15:06:55,47.665,0.9224,0.0378,abnormal
2026-02-06 15:07:55,48.208,1.0315,0.0326,normal
2026-02-06 15:08:55,46.601,1.0107,0.0261,normal
2026-02-06 15:09:55,47.419,1.0238,0.0378,normal
2026-02-06 15:10:55,47.969,1.0301,0.0345,normal
2026-02-06 15:11:55,47.413,1.0154,0.0238,normal
2026-02-06 15:12:55,48.883,1.0317,,normal
2026-02-06 15:13:55,47.379,1.0081,0.0315,normal
2026-02-06 15:14:55,46.984,1.014,0.0398,normal
2026-02-06 15:15:55,46.032,1.0283,0.0302,normal
2026-02-06 15:16:55,46.95,1.0186,0.0286,normal
2026-02-06 15:17:55,47.512,1.0226,0.0365,normal
2026-02-06 15:18:55,47.63,1.0244,0.037,normal
2026-02-06 15:19:55,46.661,1.0221,0.0409,normal
2026-02-06 15:20:55,47.565,1.0182,0.0303,normal
2026-02-06 15:21:55,48.889,1.007,0.0235,normal
2026-02-06 15:22:55,47.967,1.0105,0.0249,normal
2026-02-06 15:23:55,46.962,1.0201,0.035,normal
2026-02-06 15:24:55,47.535,1.0184,0.0319,normal
2026-02-06 15:25:55,47.813,1.134,0.0314,abnormal
2026-02-06 15:26:55,46.851,1.0046,0.0318,normal
2026-02-06 15:27:55,47.966,1.0159,0.0365,normal
2026-02-06 15:28:55,46.65,1.026,0.1259,abnormal
2026-02-06 15:29:55,46.653,1.0343,0.0413,normal
2026-02-06 15:30:55,46.678,1.0158,0.0235,normal
2026-02-06 15:31:55,47.244,1.0119,0.0298,normal
2026-02-06 15:32:55,48.152,1.0282,0.045,normal
2026-02-06 15:33:55,47.27,1.0242,0.0253,normal
2026-02-06 15:34:55,47.271,1.019,0.0263,normal
2026-02-06 15:35:55,47.585,1.015,0.0349,normal
2026-02-06 15:36:55,49.236,1.0182,0.0318,normal
2026-02-06 15:37:55,49.041,1.0262,0.0235,normal
2026-02-06 15:38:55,46.731,1.0226,0.0317,normal
2026-02-06 15:39:55,47.191,1.149,0.0248,abnormal
2026-02-06 15:40:55,47.422,1.038,0.0293,normal
2026-02-06 15:41:55,57.099,1.0056,0.0247,abnormal
2026-02-06 15:42:55,,1.025,0.0249,abnormal
2026-02-06 15:43:55,47.145,1.0321,0.0358,normal
2026-02-06 15:44:55,47.876,1.0103,0.0313,normal
2026-02-06 15:45:55,47.084,1.0241,0.0372,normal
2026-02-06 15:46:55,48.011,0.913,0.0249,abnormal
2026-02-06 15:47:55,54.8,1.0169,0.0309,abnormal
2026-02-06 15:48:55,47.702,1.0147,0.0371,normal
2026-02-06 15:49:55,47.284,1.0109,0.0248,normal
2026-02-06 15:50:55,47.896,1.1373,,abnormal
2026-02-06 15:51:55,47.578,1.0024,0.0316,normal
2026-02-06 15:52:55,46.412,1.0385,0.0331,normal
2026-02-06 15:53:55,47.056,1.0311,0.037,normal
2026-02-06 15:54:55,47.225,1.0259,0.0291,normal
2026-02-06 15:55:55,46.028,1.0159,0.0286,normal
2026-02-06 15:56:55,47.956,1.0347,0.03,normal
2026-02-06 15:57:55,47.722,1.0157,0.0234,normal
2026-02-06 15:58:55,47.143,1.0226,0.0997,abnormal
2026-02-06 15:59:55,47.967,1.0115,0.0318,normal
2026-02-06 16:00:55,46.855,1.0241,0.1428,abnormal
2026-02-06 16:01:55,47.725,1.0069,0.0418,normal
2026-02-06 16:02:55,47.382,1.0086,0.0214,normal
2026-02-06 16:03:55,46.984,0.9076,0.0372,abnormal
2026-02-06 16:04:55,47.93,1.0164,0.0344,normal
2026-02-06 16:05:55,48.848,1.0213,0.0206,normal
2026-02-06 16:06:55,47.529,1.0167,0.0233,normal
2026-02-06 16:07:55,47.018,1.04,0.0302,normal
2026-02-06 16:08:55,47.677,1.0206,0.0262,normal
2026-02-06 16:09:55,47.561,1.021,0.0281,normal
2026-02-06 16:10:55,47.48,1.0098,0.0336,normal
2026-02-06 16:11:55,47.299,1.0158,0.0272,normal
2026-02-06 16:12:55,46.806,1.0343,0.0224,normal
2026-02-06 16:13:55,48.898,1.0335,0.0217,normal
2026-02-06 16:14:55,46.853,1.0009,0.0325,normal
2026-02-06 16:15:55,47.863,1.145,0.0416,abnormal
2026-02-06 16:16:55,46.416,1.0277,0.0318,normal
2026-02-06 16:17:55,47.128,1.0151,0.0279,normal
2026-02-06 16:18:55,48.489,1.0229,0.0329,normal
2026-02-06 16:19:55,49.093,0.921,0.0236,abnormal
2026-02-06 16:20:55,47.418,1.0362,0.0363,normal
2026-02-06 16:21:55,48.151,1.0059,0.0381,normal
2026-02-06 16:22:55,47.403,1.009,0.032,normal
2026-02-06 16:23:55,47.921,1.0182,0.03,normal
2026-02-06 16:24:55,48.709,1.0239,0.0296,normal
2026-02-06 16:25:55,47.615,1.0243,0.0343,normal
2026-02-06 16:26:55,59.797,1.0242,0.0285,abnormal
2026-02-06 16:27:55,46.845,1.016,0.0282,normal
2026-02-06 16:28:55,47.075,1.0162,0.0276,normal
2026-02-06 16:29:55,46.82,1.1348,0.0376,abnormal
2026-02-06 16:30:55,47.391,1.0352,0.0364,normal
2026-02-06 16:31:55,47.872,0.9215,0.0294,abnormal
2026-02-06 16:32:55,58.836,1.0222,0.0392,abnormal
2026-02-06 16:33:55,47.644,0.9228,0.0341,abnormal
2026-02-06 16:34:55,46.396,1.0406,0.0378,normal
2026-02-06 16:35:55,48.852,1.0027,0.0286,normal
2026-02-06 16:36:55,48.324,1.0173,0.0315,normal
2026-02-06 16:37:55,47.694,1.0271,0.027,normal
2026-02-06 16:38:55,35.003,1.0068,0.0348,abnormal
2026-02-06 16:39:55,47.783,1.0182,0.0425,normal
2026-02-06 16:40:55,48.408,1.0294,0.0409,normal
2026-02-06 16:41:55,47.913,1.0062,0.0301,normal
2026-02-06 16:42:55,47.044,1.0141,0.0219,normal
2026-02-06 16:43:55,,1.015,0.0301,normal
2026-02-06 16:44:55,37.861,1.0207,0.0298,abnormal
2026-02-06 16:45:55,46.128,1.0122,0.0366,normal
2026-02-06 16:46:55,46.714,1.0036,0.126,abnormal
2026-02-06 16:47:55,46.363,1.0161,0.0304,normal
2026-02-06 16:48:55,46.34,1.021,0.0231,normal
2026-02-06 16:49:55,48.352,1.0137,0.0313,normal
2026-02-06 16:50:55,47.68,1.0046,0.0296,normal
2026-02-06 16:51:55,48.17,1.0006,0.0237,normal
2026-02-06 16:52:55,55.107,,0.0324,abnormal
2026-02-06 16:53:55,47.137,1.0382,0.1181,abnormal
2026-02-06 16:54:55,47.066,1.0159,0.0322,normal
2026-02-06 16:55:55,49.258,1.0128,0.0231,normal
2026-02-06 16:56:55,47.943,1.0222,,normal
2026-02-06 16:57:55,47.405,1.0134,0.0317,normal
2026-02-06 16:58:55,46.79,1.0037,0.0199,normal
2026-02-06 16:59:55,47.726,1.0076,0.0227,normal
2026-02-06 17:00:55,,1.0263,0.0376,normal
2026-02-06 17:01:55,47.716,1.0245,0.0334,normal
2026-02-06 17:02:55,48.325,1.0367,0.0346,normal
2026-02-06 17:03:55,47.452,1.0142,0.0297,normal
2026-02-06 17:04:55,36.014,0.9998,0.0283,abnormal
2026-02-06 17:05:55,48.773,1.0247,0.0343,normal
2026-02-06 17:06:55,48.688,1.0189,0.1035,abnormal
2026-02-06 17:07:55,47.269,1.0166,0.0396,normal
2026-02-06 17:08:55,48.74,1.0171,0.1482,abnormal
